user_id,restaurant_id,age,gender,meal_category,review
U2120,AaharAlly_Main,16,Male,Street Food,Highly recommend the Street Food.
U2121,AaharAlly_Main,22,Female,Dessert,The Dessert was amazing.
U2121,AaharAlly_Main,22,Female,Street Food,Highly recommend the Street Food.
U2121,AaharAlly_Main,22,Female,Dessert,Highly recommend the Dessert.
U2121,AaharAlly_Main,22,Female,Vegan,Best Vegan I've ever had.
U2121,AaharAlly_Main,22,Female,Dessert,A delightful Dessert experience.
U2122,AaharAlly_Main,24,Male,Spicy,Highly recommend the Spicy.
U2122,AaharAlly_Main,24,Male,Cheesy,"Delicious Cheesy, will order again."
U2122,AaharAlly_Main,24,Male,Street Food,I loved the Street Food!
U2122,AaharAlly_Main,24,Male,Street Food,Perfect flavor in this Street Food.
U2122,AaharAlly_Main,24,Male,Cheesy,Perfect flavor in this Cheesy.
U2123,AaharAlly_Main,35,Male,Indian Curry,The Indian Curry was amazing.
U2123,AaharAlly_Main,35,Male,Chinese,Best Chinese I've ever had.
U2123,AaharAlly_Main,35,Male,Chinese,"Delicious Chinese, will order again."
U2123,AaharAlly_Main,35,Male,Seafood,The Seafood was amazing.
U2123,AaharAlly_Main,35,Male,Chinese,I loved the Chinese!
U2124,AaharAlly_Main,44,Male,Seafood,I loved the Seafood!
U2124,AaharAlly_Main,44,Male,Chinese,Perfect flavor in this Chinese.
U2124,AaharAlly_Main,44,Male,Indian Curry,Best Indian Curry I've ever had.
U2124,AaharAlly_Main,44,Male,Chinese,The Chinese was amazing.
U2124,AaharAlly_Main,44,Male,Indian Curry,The Indian Curry was amazing.
U2125,AaharAlly_Main,24,Female,Cheesy,"Delicious Cheesy, will order again."
U2126,AaharAlly_Main,31,Female,Chinese,The Chinese was amazing.
U2126,AaharAlly_Main,31,Female,Chinese,"Delicious Chinese, will order again."
U2126,AaharAlly_Main,31,Female,Dessert,The Dessert was amazing.
U2127,AaharAlly_Main,67,Male,Indian Curry,"Delicious Indian Curry, will order again."
U2127,AaharAlly_Main,67,Male,South Indian,Disappointed with the South Indian.
U2127,AaharAlly_Main,67,Male,Indian Curry,Best Indian Curry I've ever had.
U2128,AaharAlly_Main,22,Female,Street Food,Perfect flavor in this Street Food.
U2128,AaharAlly_Main,22,Female,Street Food,The Street Food was amazing.
U2128,AaharAlly_Main,22,Female,Dessert,Highly recommend the Dessert.
U2129,AaharAlly_Main,69,Male,Healthy,A delightful Healthy experience.
U2129,AaharAlly_Main,69,Male,South Indian,I loved the South Indian!
U2129,AaharAlly_Main,69,Male,Indian Curry,A delightful Indian Curry experience.
U2129,AaharAlly_Main,69,Male,South Indian,Worst South Indian ever.
U2130,AaharAlly_Main,21,Female,Street Food,I loved the Street Food!
U2130,AaharAlly_Main,21,Female,Vegan,"Delicious Vegan, will order again."
U2130,AaharAlly_Main,21,Female,Dessert,I loved the Dessert!
U2130,AaharAlly_Main,21,Female,Street Food,The Street Food was amazing.
U2130,AaharAlly_Main,21,Female,Cheesy,The Cheesy was terrible.
U2131,AaharAlly_Main,34,Female,Chinese,"Delicious Chinese, will order again."
U2132,AaharAlly_Main,16,Female,Chinese,Perfect flavor in this Chinese.
U2132,AaharAlly_Main,16,Female,Chinese,Highly recommend the Chinese.
U2133,AaharAlly_Main,23,Male,Chinese,I loved the Chinese!
U2133,AaharAlly_Main,23,Male,Spicy,The Spicy was amazing.
U2133,AaharAlly_Main,23,Male,Cheesy,The Cheesy was amazing.
U2134,AaharAlly_Main,31,Male,Indian Curry,I loved the Indian Curry!
U2134,AaharAlly_Main,31,Male,Biryani,The Biryani was amazing.
U2134,AaharAlly_Main,31,Male,Chinese,"Too salty, hated the Chinese."
U2134,AaharAlly_Main,31,Male,Indian Curry,The Indian Curry was amazing.
U2135,AaharAlly_Main,45,Female,Healthy,Worst Healthy ever.
U2135,AaharAlly_Main,45,Female,Healthy,Worst Healthy ever.
U2136,AaharAlly_Main,16,Male,Cheesy,A delightful Cheesy experience.
U2136,AaharAlly_Main,16,Male,Snacks,Bad experience with Snacks.
U2136,AaharAlly_Main,16,Male,Spicy,Best Spicy I've ever had.
U2136,AaharAlly_Main,16,Male,Street Food,The Street Food was terrible.
U2136,AaharAlly_Main,16,Male,Spicy,The Spicy was amazing.
U2137,AaharAlly_Main,79,Female,Vegan,Disappointed with the Vegan.
U2137,AaharAlly_Main,79,Female,Healthy,A delightful Healthy experience.
U2137,AaharAlly_Main,79,Female,Indian Curry,Highly recommend the Indian Curry.
U2137,AaharAlly_Main,79,Female,South Indian,Best South Indian I've ever had.
U2137,AaharAlly_Main,79,Female,Vegan,I loved the Vegan!
U2138,AaharAlly_Main,59,Female,South Indian,Highly recommend the South Indian.
U2138,AaharAlly_Main,59,Female,Healthy,I loved the Healthy!
U2138,AaharAlly_Main,59,Female,Vegan,A delightful Vegan experience.
U2139,AaharAlly_Main,37,Female,Vegan,Perfect flavor in this Vegan.
U2140,AaharAlly_Main,16,Female,Vegan,Perfect flavor in this Vegan.
U2141,AaharAlly_Main,53,Male,Seafood,Perfect flavor in this Seafood.
U2142,AaharAlly_Main,20,Female,Dessert,"Delicious Dessert, will order again."
U2143,AaharAlly_Main,23,Male,Cheesy,The Cheesy was amazing.
U2143,AaharAlly_Main,23,Male,Street Food,Do not order the Street Food.
U2143,AaharAlly_Main,23,Male,Street Food,Best Street Food I've ever had.
U2143,AaharAlly_Main,23,Male,Snacks,I loved the Snacks!
U2144,AaharAlly_Main,73,Male,Healthy,"Delicious Healthy, will order again."
U2144,AaharAlly_Main,73,Male,Indian Curry,Best Indian Curry I've ever had.
U2144,AaharAlly_Main,73,Male,Healthy,A delightful Healthy experience.
U2144,AaharAlly_Main,73,Male,Indian Curry,The Indian Curry was amazing.
U2144,AaharAlly_Main,73,Male,Healthy,Highly recommend the Healthy.
U2145,AaharAlly_Main,43,Male,Indian Curry,Best Indian Curry I've ever had.
U2145,AaharAlly_Main,43,Male,Indian Curry,Disappointed with the Indian Curry.
U2145,AaharAlly_Main,43,Male,Indian Curry,Perfect flavor in this Indian Curry.
U2146,AaharAlly_Main,18,Male,Spicy,I loved the Spicy!
U2146,AaharAlly_Main,18,Male,Cheesy,"Too salty, hated the Cheesy."
U2146,AaharAlly_Main,18,Male,Snacks,"Delicious Snacks, will order again."
U2146,AaharAlly_Main,18,Male,Chinese,Highly recommend the Chinese.
U2147,AaharAlly_Main,40,Male,Spicy,A delightful Spicy experience.
U2148,AaharAlly_Main,51,Female,Indian Curry,The Indian Curry was amazing.
U2148,AaharAlly_Main,51,Female,Healthy,The Healthy was terrible.
U2148,AaharAlly_Main,51,Female,Vegan,Perfect flavor in this Vegan.
U2148,AaharAlly_Main,51,Female,Healthy,"Delicious Healthy, will order again."
U2148,AaharAlly_Main,51,Female,Healthy,Best Healthy I've ever had.
U2149,AaharAlly_Main,73,Female,Healthy,A delightful Healthy experience.
U2149,AaharAlly_Main,73,Female,Vegan,Perfect flavor in this Vegan.
U2149,AaharAlly_Main,73,Female,Vegan,"Delicious Vegan, will order again."
U2150,AaharAlly_Main,21,Male,Chinese,Best Chinese I've ever had.
U2151,AaharAlly_Main,76,Female,South Indian,"Delicious South Indian, will order again."
U2151,AaharAlly_Main,76,Female,South Indian,Highly recommend the South Indian.
U2151,AaharAlly_Main,76,Female,Indian Curry,Highly recommend the Indian Curry.
U2151,AaharAlly_Main,76,Female,Healthy,"Too salty, hated the Healthy."
U2152,AaharAlly_Main,22,Male,Cheesy,The Cheesy was amazing.
U2152,AaharAlly_Main,22,Male,Street Food,I loved the Street Food!
U2153,AaharAlly_Main,80,Female,Healthy,I loved the Healthy!
U2154,AaharAlly_Main,43,Male,Seafood,Best Seafood I've ever had.
U2154,AaharAlly_Main,43,Male,Healthy,The Healthy was amazing.
U2155,AaharAlly_Main,48,Female,Indian Curry,"Delicious Indian Curry, will order again."
U2155,AaharAlly_Main,48,Female,Healthy,Best Healthy I've ever had.
U2155,AaharAlly_Main,48,Female,Healthy,Do not order the Healthy.
U2155,AaharAlly_Main,48,Female,Indian Curry,Highly recommend the Indian Curry.
U2155,AaharAlly_Main,48,Female,Healthy,Highly recommend the Healthy.
U2156,AaharAlly_Main,39,Male,Spicy,Worst Spicy ever.
U2156,AaharAlly_Main,39,Male,Seafood,The Seafood was cold and tasteless.
U2156,AaharAlly_Main,39,Male,Indian Curry,Highly recommend the Indian Curry.
U2157,AaharAlly_Main,23,Male,Spicy,The Spicy was amazing.
U2157,AaharAlly_Main,23,Male,Street Food,Best Street Food I've ever had.
U2158,AaharAlly_Main,23,Female,Dessert,Highly recommend the Dessert.
U2158,AaharAlly_Main,23,Female,Street Food,The Street Food was amazing.
U2159,AaharAlly_Main,16,Female,Cheesy,Do not order the Cheesy.
U2160,AaharAlly_Main,42,Female,Vegan,"Too salty, hated the Vegan."
U2160,AaharAlly_Main,42,Female,Vegan,The Vegan was cold and tasteless.
U2160,AaharAlly_Main,42,Female,Chinese,A delightful Chinese experience.
U2160,AaharAlly_Main,42,Female,Vegan,Best Vegan I've ever had.
U2161,AaharAlly_Main,17,Female,Dessert,A delightful Dessert experience.
U2162,AaharAlly_Main,23,Female,Vegan,Best Vegan I've ever had.
U2162,AaharAlly_Main,23,Female,Dessert,I loved the Dessert!
U2162,AaharAlly_Main,23,Female,Dessert,Highly recommend the Dessert.
U2162,AaharAlly_Main,23,Female,Dessert,"Too salty, hated the Dessert."
U2163,AaharAlly_Main,15,Female,Vegan,"Delicious Vegan, will order again."
U2163,AaharAlly_Main,15,Female,Spicy,Perfect flavor in this Spicy.
U2164,AaharAlly_Main,55,Female,Vegan,A delightful Vegan experience.
U2164,AaharAlly_Main,55,Female,South Indian,Disappointed with the South Indian.
U2164,AaharAlly_Main,55,Female,Indian Curry,"Delicious Indian Curry, will order again."
U2165,AaharAlly_Main,22,Male,Chinese,A delightful Chinese experience.
U2165,AaharAlly_Main,22,Male,Spicy,Disappointed with the Spicy.
U2165,AaharAlly_Main,22,Male,Street Food,The Street Food was amazing.
U2166,AaharAlly_Main,19,Female,Chinese,Disappointed with the Chinese.
U2166,AaharAlly_Main,19,Female,Cheesy,"Delicious Cheesy, will order again."
U2166,AaharAlly_Main,19,Female,Dessert,I loved the Dessert!
U2167,AaharAlly_Main,27,Female,Vegan,I loved the Vegan!
U2167,AaharAlly_Main,27,Female,Vegan,Worst Vegan ever.
U2167,AaharAlly_Main,27,Female,Dessert,Bad experience with Dessert.
U2167,AaharAlly_Main,27,Female,Vegan,Highly recommend the Vegan.
U2167,AaharAlly_Main,27,Female,Vegan,Do not order the Vegan.
U2168,AaharAlly_Main,43,Female,Indian Curry,The Indian Curry was amazing.
U2168,AaharAlly_Main,43,Female,Dessert,Highly recommend the Dessert.
U2168,AaharAlly_Main,43,Female,Chinese,I loved the Chinese!
U2168,AaharAlly_Main,43,Female,Healthy,A delightful Healthy experience.
U2169,AaharAlly_Main,53,Male,Healthy,Disappointed with the Healthy.
U2169,AaharAlly_Main,53,Male,South Indian,Highly recommend the South Indian.
U2170,AaharAlly_Main,54,Male,South Indian,The South Indian was amazing.
U2170,AaharAlly_Main,54,Male,Seafood,Best Seafood I've ever had.
U2171,AaharAlly_Main,24,Female,Chinese,"Delicious Chinese, will order again."
U2171,AaharAlly_Main,24,Female,Spicy,Highly recommend the Spicy.
U2172,AaharAlly_Main,68,Female,Vegan,Bad experience with Vegan.
U2173,AaharAlly_Main,31,Male,Spicy,"Delicious Spicy, will order again."
U2173,AaharAlly_Main,31,Male,Indian Curry,I loved the Indian Curry!
U2173,AaharAlly_Main,31,Male,Biryani,The Biryani was amazing.
U2174,AaharAlly_Main,36,Male,Indian Curry,Perfect flavor in this Indian Curry.
U2174,AaharAlly_Main,36,Male,Indian Curry,A delightful Indian Curry experience.
U2174,AaharAlly_Main,36,Male,Seafood,Highly recommend the Seafood.
U2174,AaharAlly_Main,36,Male,Seafood,Best Seafood I've ever had.
U2175,AaharAlly_Main,39,Male,Indian Curry,The Indian Curry was amazing.
U2175,AaharAlly_Main,39,Male,Seafood,Worst Seafood ever.
U2175,AaharAlly_Main,39,Male,Chinese,A delightful Chinese experience.
U2175,AaharAlly_Main,39,Male,Biryani,A delightful Biryani experience.
U2176,AaharAlly_Main,18,Female,Chinese,The Chinese was amazing.
U2177,AaharAlly_Main,30,Female,Healthy,I loved the Healthy!
U2177,AaharAlly_Main,30,Female,Healthy,Perfect flavor in this Healthy.
U2177,AaharAlly_Main,30,Female,Vegan,Worst Vegan ever.
U2177,AaharAlly_Main,30,Female,Healthy,Perfect flavor in this Healthy.
U2177,AaharAlly_Main,30,Female,Dessert,A delightful Dessert experience.
U2178,AaharAlly_Main,15,Male,Snacks,The Snacks was amazing.
U2178,AaharAlly_Main,15,Male,Cheesy,Highly recommend the Cheesy.
U2178,AaharAlly_Main,15,Male,Cheesy,Best Cheesy I've ever had.
U2179,AaharAlly_Main,67,Female,Indian Curry,The Indian Curry was amazing.
U2180,AaharAlly_Main,31,Female,Dessert,Best Dessert I've ever had.
U2180,AaharAlly_Main,31,Female,Chinese,The Chinese was terrible.
U2181,AaharAlly_Main,60,Male,Indian Curry,Perfect flavor in this Indian Curry.
U2181,AaharAlly_Main,60,Male,Healthy,Perfect flavor in this Healthy.
U2181,AaharAlly_Main,60,Male,South Indian,"Too salty, hated the South Indian."
U2181,AaharAlly_Main,60,Male,Healthy,Do not order the Healthy.
U2182,AaharAlly_Main,50,Female,Indian Curry,Bad experience with Indian Curry.
U2183,AaharAlly_Main,32,Female,Chinese,Disappointed with the Chinese.
U2183,AaharAlly_Main,32,Female,Dessert,"Delicious Dessert, will order again."
U2183,AaharAlly_Main,32,Female,Dessert,Perfect flavor in this Dessert.
U2183,AaharAlly_Main,32,Female,Chinese,Best Chinese I've ever had.
U2183,AaharAlly_Main,32,Female,Vegan,Do not order the Vegan.
U2184,AaharAlly_Main,49,Male,South Indian,I loved the South Indian!
U2184,AaharAlly_Main,49,Male,Indian Curry,The Indian Curry was amazing.
U2184,AaharAlly_Main,49,Male,Indian Curry,A delightful Indian Curry experience.
U2184,AaharAlly_Main,49,Male,South Indian,The South Indian was amazing.
U2184,AaharAlly_Main,49,Male,Healthy,I loved the Healthy!
U2185,AaharAlly_Main,30,Male,Chinese,"Delicious Chinese, will order again."
U2185,AaharAlly_Main,30,Male,Chinese,I loved the Chinese!
U2185,AaharAlly_Main,30,Male,Chinese,"Delicious Chinese, will order again."
U2185,AaharAlly_Main,30,Male,Chinese,A delightful Chinese experience.
U2186,AaharAlly_Main,30,Male,Chinese,I loved the Chinese!
U2186,AaharAlly_Main,30,Male,Indian Curry,"Delicious Indian Curry, will order again."
U2186,AaharAlly_Main,30,Male,Indian Curry,Highly recommend the Indian Curry.
U2187,AaharAlly_Main,18,Female,Vegan,Highly recommend the Vegan.
U2187,AaharAlly_Main,18,Female,Dessert,Best Dessert I've ever had.
U2187,AaharAlly_Main,18,Female,Dessert,Highly recommend the Dessert.
U2187,AaharAlly_Main,18,Female,Vegan,Highly recommend the Vegan.
U2188,AaharAlly_Main,45,Male,Chinese,The Chinese was terrible.
U2188,AaharAlly_Main,45,Male,Indian Curry,Best Indian Curry I've ever had.
U2189,AaharAlly_Main,30,Male,Spicy,I loved the Spicy!
U2189,AaharAlly_Main,30,Male,Indian Curry,Highly recommend the Indian Curry.
U2190,AaharAlly_Main,27,Female,Chinese,I loved the Chinese!
U2190,AaharAlly_Main,27,Female,Indian Curry,The Indian Curry was amazing.
U2190,AaharAlly_Main,27,Female,Vegan,I loved the Vegan!
U2191,AaharAlly_Main,18,Female,Dessert,Highly recommend the Dessert.
U2191,AaharAlly_Main,18,Female,Chinese,Best Chinese I've ever had.
U2191,AaharAlly_Main,18,Female,Dessert,Worst Dessert ever.
U2191,AaharAlly_Main,18,Female,Vegan,A delightful Vegan experience.
U2191,AaharAlly_Main,18,Female,Dessert,Do not order the Dessert.
U2192,AaharAlly_Main,67,Male,Seafood,The Seafood was amazing.
U2193,AaharAlly_Main,40,Female,Healthy,A delightful Healthy experience.
U2193,AaharAlly_Main,40,Female,Healthy,Highly recommend the Healthy.
U2193,AaharAlly_Main,40,Female,Chinese,Highly recommend the Chinese.
U2194,AaharAlly_Main,34,Female,Healthy,The Healthy was amazing.
U2194,AaharAlly_Main,34,Female,Dessert,"Delicious Dessert, will order again."
U2194,AaharAlly_Main,34,Female,Vegan,Do not order the Vegan.
U2194,AaharAlly_Main,34,Female,Healthy,Worst Healthy ever.
U2195,AaharAlly_Main,22,Male,Snacks,A delightful Snacks experience.
U2196,AaharAlly_Main,19,Male,Street Food,Worst Street Food ever.
U2196,AaharAlly_Main,19,Male,Street Food,The Street Food was amazing.
U2196,AaharAlly_Main,19,Male,Snacks,"Delicious Snacks, will order again."
U2196,AaharAlly_Main,19,Male,Spicy,Best Spicy I've ever had.
U2197,AaharAlly_Main,75,Female,South Indian,Best South Indian I've ever had.
U2197,AaharAlly_Main,75,Female,Vegan,Best Vegan I've ever had.
U2198,AaharAlly_Main,23,Male,Chinese,Best Chinese I've ever had.
U2198,AaharAlly_Main,23,Male,Cheesy,Bad experience with Cheesy.
U2198,AaharAlly_Main,23,Male,Cheesy,A delightful Cheesy experience.
U2198,AaharAlly_Main,23,Male,Street Food,A delightful Street Food experience.
U2199,AaharAlly_Main,15,Male,Street Food,The Street Food was amazing.
U2199,AaharAlly_Main,15,Male,Snacks,Disappointed with the Snacks.
U2199,AaharAlly_Main,15,Male,Chinese,Best Chinese I've ever had.
U2200,AaharAlly_Main,73,Female,Healthy,A delightful Healthy experience.
U2200,AaharAlly_Main,73,Female,Indian Curry,The Indian Curry was amazing.
U2200,AaharAlly_Main,73,Female,Indian Curry,A delightful Indian Curry experience.
U2200,AaharAlly_Main,73,Female,South Indian,The South Indian was amazing.
U2200,AaharAlly_Main,73,Female,Indian Curry,Highly recommend the Indian Curry.
U2201,AaharAlly_Main,22,Female,Dessert,"Delicious Dessert, will order again."
U2201,AaharAlly_Main,22,Female,Vegan,Disappointed with the Vegan.
U2201,AaharAlly_Main,22,Female,Dessert,The Dessert was amazing.
U2201,AaharAlly_Main,22,Female,Dessert,Do not order the Dessert.
U2202,AaharAlly_Main,64,Female,South Indian,Highly recommend the South Indian.
U2202,AaharAlly_Main,64,Female,South Indian,A delightful South Indian experience.
U2202,AaharAlly_Main,64,Female,Healthy,Highly recommend the Healthy.
U2202,AaharAlly_Main,64,Female,Vegan,"Delicious Vegan, will order again."
U2203,AaharAlly_Main,60,Male,Indian Curry,Highly recommend the Indian Curry.
U2204,AaharAlly_Main,36,Male,Biryani,I loved the Biryani!
U2204,AaharAlly_Main,36,Male,Spicy,"Delicious Spicy, will order again."
U2204,AaharAlly_Main,36,Male,Seafood,"Delicious Seafood, will order again."
U2204,AaharAlly_Main,36,Male,Spicy,Highly recommend the Spicy.
U2205,AaharAlly_Main,26,Male,Indian Curry,"Delicious Indian Curry, will order again."
U2205,AaharAlly_Main,26,Male,Indian Curry,The Indian Curry was cold and tasteless.
U2205,AaharAlly_Main,26,Male,Indian Curry,Highly recommend the Indian Curry.
U2206,AaharAlly_Main,40,Male,Indian Curry,The Indian Curry was amazing.
U2207,AaharAlly_Main,49,Male,South Indian,Best South Indian I've ever had.
U2207,AaharAlly_Main,49,Male,Healthy,The Healthy was amazing.
U2208,AaharAlly_Main,69,Female,Healthy,The Healthy was amazing.
U2208,AaharAlly_Main,69,Female,Healthy,The Healthy was terrible.
U2208,AaharAlly_Main,69,Female,Healthy,The Healthy was terrible.
U2208,AaharAlly_Main,69,Female,Healthy,Disappointed with the Healthy.
U2208,AaharAlly_Main,69,Female,Indian Curry,I loved the Indian Curry!
U2209,AaharAlly_Main,66,Female,Healthy,Best Healthy I've ever had.
U2209,AaharAlly_Main,66,Female,Vegan,Highly recommend the Vegan.
U2210,AaharAlly_Main,27,Female,Healthy,Best Healthy I've ever had.
U2211,AaharAlly_Main,68,Female,Healthy,The Healthy was terrible.
U2211,AaharAlly_Main,68,Female,Healthy,I loved the Healthy!
U2211,AaharAlly_Main,68,Female,Vegan,"Delicious Vegan, will order again."
U2211,AaharAlly_Main,68,Female,Indian Curry,Best Indian Curry I've ever had.
U2212,AaharAlly_Main,58,Female,Vegan,The Vegan was amazing.
U2212,AaharAlly_Main,58,Female,Indian Curry,Do not order the Indian Curry.
U2212,AaharAlly_Main,58,Female,Healthy,A delightful Healthy experience.
U2212,AaharAlly_Main,58,Female,Indian Curry,Highly recommend the Indian Curry.
U2212,AaharAlly_Main,58,Female,Indian Curry,The Indian Curry was amazing.
U2213,AaharAlly_Main,27,Female,Healthy,Best Healthy I've ever had.
U2214,AaharAlly_Main,15,Female,Vegan,"Delicious Vegan, will order again."
U2214,AaharAlly_Main,15,Female,Street Food,I loved the Street Food!
U2214,AaharAlly_Main,15,Female,Cheesy,Highly recommend the Cheesy.
U2214,AaharAlly_Main,15,Female,Vegan,Highly recommend the Vegan.
U2215,AaharAlly_Main,33,Male,Biryani,A delightful Biryani experience.
U2215,AaharAlly_Main,33,Male,Indian Curry,I loved the Indian Curry!
U2215,AaharAlly_Main,33,Male,Biryani,A delightful Biryani experience.
U2215,AaharAlly_Main,33,Male,Indian Curry,"Delicious Indian Curry, will order again."
U2216,AaharAlly_Main,43,Female,Healthy,Best Healthy I've ever had.
U2216,AaharAlly_Main,43,Female,Dessert,Highly recommend the Dessert.
U2216,AaharAlly_Main,43,Female,Healthy,The Healthy was amazing.
U2217,AaharAlly_Main,79,Male,Indian Curry,The Indian Curry was terrible.
U2217,AaharAlly_Main,79,Male,South Indian,The South Indian was terrible.
U2217,AaharAlly_Main,79,Male,Healthy,"Delicious Healthy, will order again."
U2217,AaharAlly_Main,79,Male,South Indian,I loved the South Indian!
U2218,AaharAlly_Main,30,Male,Seafood,"Delicious Seafood, will order again."
U2218,AaharAlly_Main,30,Male,Biryani,"Too salty, hated the Biryani."
U2218,AaharAlly_Main,30,Male,Indian Curry,I loved the Indian Curry!
U2218,AaharAlly_Main,30,Male,Biryani,I loved the Biryani!
U2218,AaharAlly_Main,30,Male,Chinese,Worst Chinese ever.
U2219,AaharAlly_Main,19,Male,Street Food,The Street Food was amazing.
U2219,AaharAlly_Main,19,Male,Street Food,Perfect flavor in this Street Food.
U2219,AaharAlly_Main,19,Male,Cheesy,"Delicious Cheesy, will order again."
U2219,AaharAlly_Main,19,Male,Cheesy,A delightful Cheesy experience.
U2220,AaharAlly_Main,45,Female,Healthy,Highly recommend the Healthy.
U2220,AaharAlly_Main,45,Female,Dessert,Worst Dessert ever.
U2220,AaharAlly_Main,45,Female,Indian Curry,I loved the Indian Curry!
U2220,AaharAlly_Main,45,Female,Healthy,I loved the Healthy!
U2221,AaharAlly_Main,15,Male,Chinese,Highly recommend the Chinese.
U2221,AaharAlly_Main,15,Male,Street Food,Best Street Food I've ever had.
U2221,AaharAlly_Main,15,Male,Spicy,Perfect flavor in this Spicy.
U2222,AaharAlly_Main,35,Male,Chinese,A delightful Chinese experience.
U2222,AaharAlly_Main,35,Male,Chinese,Disappointed with the Chinese.
U2222,AaharAlly_Main,35,Male,Biryani,I loved the Biryani!
U2222,AaharAlly_Main,35,Male,Chinese,Best Chinese I've ever had.
U2223,AaharAlly_Main,55,Male,South Indian,Worst South Indian ever.
U2223,AaharAlly_Main,55,Male,Indian Curry,A delightful Indian Curry experience.
U2223,AaharAlly_Main,55,Male,Indian Curry,Best Indian Curry I've ever had.
U2224,AaharAlly_Main,31,Female,Dessert,Best Dessert I've ever had.
U2225,AaharAlly_Main,20,Female,Street Food,Perfect flavor in this Street Food.
U2225,AaharAlly_Main,20,Female,Dessert,The Dessert was cold and tasteless.
U2226,AaharAlly_Main,25,Female,Vegan,"Delicious Vegan, will order again."
U2226,AaharAlly_Main,25,Female,Healthy,Disappointed with the Healthy.
U2227,AaharAlly_Main,41,Female,Healthy,I loved the Healthy!
U2228,AaharAlly_Main,16,Male,Chinese,A delightful Chinese experience.
U2228,AaharAlly_Main,16,Male,Spicy,Worst Spicy ever.
U2228,AaharAlly_Main,16,Male,Street Food,Perfect flavor in this Street Food.
U2229,AaharAlly_Main,49,Male,South Indian,Highly recommend the South Indian.
U2229,AaharAlly_Main,49,Male,Indian Curry,The Indian Curry was amazing.
U2230,AaharAlly_Main,34,Male,Spicy,Highly recommend the Spicy.
U2230,AaharAlly_Main,34,Male,Seafood,Perfect flavor in this Seafood.
U2230,AaharAlly_Main,34,Male,Indian Curry,Highly recommend the Indian Curry.
U2231,AaharAlly_Main,73,Female,Indian Curry,The Indian Curry was amazing.
U2231,AaharAlly_Main,73,Female,Healthy,The Healthy was terrible.
U2231,AaharAlly_Main,73,Female,Indian Curry,Best Indian Curry I've ever had.
U2232,AaharAlly_Main,18,Male,Spicy,I loved the Spicy!
U2232,AaharAlly_Main,18,Male,Street Food,"Delicious Street Food, will order again."
U2232,AaharAlly_Main,18,Male,Cheesy,Best Cheesy I've ever had.
U2232,AaharAlly_Main,18,Male,Street Food,I loved the Street Food!
U2232,AaharAlly_Main,18,Male,Cheesy,Best Cheesy I've ever had.
U2233,AaharAlly_Main,27,Male,Indian Curry,"Delicious Indian Curry, will order again."
U2234,AaharAlly_Main,26,Female,Chinese,Perfect flavor in this Chinese.
U2234,AaharAlly_Main,26,Female,Healthy,Perfect flavor in this Healthy.
U2235,AaharAlly_Main,50,Female,South Indian,Highly recommend the South Indian.
U2235,AaharAlly_Main,50,Female,Healthy,"Delicious Healthy, will order again."
U2235,AaharAlly_Main,50,Female,Indian Curry,Best Indian Curry I've ever had.
U2235,AaharAlly_Main,50,Female,Healthy,Do not order the Healthy.
U2235,AaharAlly_Main,50,Female,Healthy,Do not order the Healthy.
U2236,AaharAlly_Main,16,Male,Snacks,Highly recommend the Snacks.
U2236,AaharAlly_Main,16,Male,Spicy,The Spicy was amazing.
U2236,AaharAlly_Main,16,Male,Street Food,Highly recommend the Street Food.
U2236,AaharAlly_Main,16,Male,Spicy,I loved the Spicy!
U2237,AaharAlly_Main,19,Male,Chinese,I loved the Chinese!
U2237,AaharAlly_Main,19,Male,Cheesy,Perfect flavor in this Cheesy.
U2237,AaharAlly_Main,19,Male,Street Food,"Delicious Street Food, will order again."
U2237,AaharAlly_Main,19,Male,Cheesy,Perfect flavor in this Cheesy.
U2238,AaharAlly_Main,64,Female,Indian Curry,Bad experience with Indian Curry.
U2238,AaharAlly_Main,64,Female,Healthy,The Healthy was amazing.
U2238,AaharAlly_Main,64,Female,Healthy,Highly recommend the Healthy.
U2238,AaharAlly_Main,64,Female,South Indian,Perfect flavor in this South Indian.
U2238,AaharAlly_Main,64,Female,Healthy,Highly recommend the Healthy.
U2239,AaharAlly_Main,45,Female,Chinese,The Chinese was amazing.
U2239,AaharAlly_Main,45,Female,Healthy,Perfect flavor in this Healthy.
U2239,AaharAlly_Main,45,Female,Healthy,Highly recommend the Healthy.
U2239,AaharAlly_Main,45,Female,Dessert,Perfect flavor in this Dessert.
U2239,AaharAlly_Main,45,Female,Chinese,Highly recommend the Chinese.
U2240,AaharAlly_Main,27,Male,Biryani,Perfect flavor in this Biryani.
U2241,AaharAlly_Main,34,Male,Chinese,The Chinese was amazing.
U2241,AaharAlly_Main,34,Male,Biryani,The Biryani was terrible.
U2241,AaharAlly_Main,34,Male,Biryani,The Biryani was amazing.
U2242,AaharAlly_Main,29,Female,Healthy,"Delicious Healthy, will order again."
U2242,AaharAlly_Main,29,Female,Healthy,Best Healthy I've ever had.
U2243,AaharAlly_Main,23,Male,Street Food,"Delicious Street Food, will order again."
U2243,AaharAlly_Main,23,Male,Street Food,The Street Food was amazing.
U2243,AaharAlly_Main,23,Male,Chinese,Highly recommend the Chinese.
U2244,AaharAlly_Main,37,Male,Seafood,Perfect flavor in this Seafood.
